web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_chaussure;prix;adress;url_image
1751411904-1021;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5333899;Chaussures Homme;25 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5333899_uploaded_image1_1747569426.jpg""); width: 415px;"
1751411910-1022;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Timberlands homme;https://sn.coinafrique.com/annonce/chaussures-homme/timberlands-homme-5334044;Chaussures Homme;30 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5334044_uploaded_image1_1747578967.jpg""); width: 391px;"
1751411919-1023;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Sneakers Timberland;https://sn.coinafrique.com/annonce/chaussures-homme/sneakers-timberland-5335950;Chaussures Homme;20 000 CFA;Patte d'oie, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5335950_uploaded_image1_1747681246.jpg""); width: 665px;"
1751411923-1024;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussure Timberland;https://sn.coinafrique.com/annonce/chaussures-homme/chaussure-timberland-5335978;Chaussures Homme;20 000 CFA;Patte d'oie, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5335978_uploaded_image1_1747682457.jpg""); width: 605px;"
1751411926-1025;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5336781;Chaussures Homme;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5336781_uploaded_image1_1747739999.jpg""); width: 539px;"
1751411930-1026;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5337421;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5337421_uploaded_image1_1747766439.jpg""); width: 646px;"
1751411934-1027;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5337426;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5337426_uploaded_image1_1747766507.jpg""); width: 646px;"
1751411941-1028;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5291978;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5291978_uploaded_image2_1745276628.jpeg""); width: 484px;"
1751411953-1029;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures Stan Smith;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-5291976;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5291976_uploaded_image1_1745276541.jpg""); width: 484px;"
1751411956-1030;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5291981;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5291981_uploaded_image1_1745276752.jpg""); width: 484px;"
1751411960-1031;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5291969;Chaussures Homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5291969_uploaded_image1_1745276331.jpg""); width: 407px;"
1751411964-1032;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures Nike;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5293050;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5293050_uploaded_image1_1745339558.jpg""); width: 399px;"
1751411968-1033;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5293048;Chaussures Homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5293048_uploaded_image1_1745339518.jpg""); width: 407px;"
1751411971-1034;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5293535;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5293535_uploaded_image1_1745362191.jpg""); width: 484px;"
1751411975-1035;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5343375;Chaussures Homme;13 000 CFA;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5343375_uploaded_image1_1748086204.jpg""); width: 577px;"
1751411978-1036;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5343503;Chaussures Homme;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5343503_uploaded_image1_1748092307.jpg""); width: 664px;"
1751411983-1037;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures Balenciaga;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-balenciaga-5343633;Chaussures Homme;13 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5343633_uploaded_image1_1748099218.jpg""); width: 541px;"
1751411993-1038;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures original;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-original-5299450;Chaussures Homme;8 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5299450_uploaded_image2_1745668750.jpeg""); width: 484px;"
1751411998-1039;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Stan  Smith;https://sn.coinafrique.com/annonce/chaussures-homme/stan-smith-5299470;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5299470_uploaded_image1_1745669343.jpg""); width: 484px;"
1751412001-1040;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5346342;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5346342_uploaded_image1_1748270169.jpg""); width: 646px;"
1751412005-1041;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5346444;Chaussures Homme;22 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5346444_uploaded_image1_1748273049.jpg""); width: 605px;"
1751412009-1042;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-5346815;Chaussures Homme;22 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5346815_uploaded_image1_1748284555.jpg""); width: 374px;"
1751412013-1043;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures de course;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-course-5347629;Chaussures Homme;25 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5347629_uploaded_image1_1748342137.jpg""); width: 528px;"
1751412016-1044;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5348083;Chaussures Homme;16 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5348083_uploaded_image1_1748359073.jpg""); width: 518px;"
1751412022-1045;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Sandales homme;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5348095;Chaussures Homme;14 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5348095_uploaded_image1_1748359287.jpg""); width: 518px;"
1751412028-1046;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Sandales homme;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5348109;Chaussures Homme;14 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5348109_uploaded_image1_1748359717.jpg""); width: 518px;"
1751412031-1047;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures  homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5348355;Chaussures Homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5348355_uploaded_image1_1748370436.jpg""); width: 447px;"
1751412035-1048;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5348358;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5348358_uploaded_image1_1748370711.jpg""); width: 447px;"
1751412038-1049;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures hommes;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5349774;Chaussures Homme;14 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5349774_uploaded_image1_1748446268.jpg""); width: 671px;"
1751412042-1050;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Babouches;https://sn.coinafrique.com/annonce/chaussures-homme/babouches-5349918;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5349918_uploaded_image1_1748452087.jpg""); width: 646px;"
1751412046-1051;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures unisexe;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-unisexe-5349939;Chaussures Homme;14 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5349939_uploaded_image1_1748454104.jpg""); width: 541px;"
1751412057-1052;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures unisexe;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-unisexe-5350017;Chaussures Homme;14 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5350017_uploaded_image2_1748459077.jpeg""); width: 591px;"
1751412064-1053;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Baskets NB1906;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nb1906-5350411;Chaussures Homme;23 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5350411_uploaded_image2_1748483851.jpeg""); width: 539px;"
1751412069-1054;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Baskets NB9050;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nb9050-5350412;Chaussures Homme;23 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5350412_uploaded_image1_1748483937.jpg""); width: 539px;"
1751412073-1055;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures Timberland Berluti;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-berluti-5350414;Chaussures Homme;16 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5350414_uploaded_image1_1748484037.jpg""); width: 539px;"
1751412076-1056;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures Crocs;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-crocs-5351470;Chaussures Homme;5 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5351470_uploaded_image1_1748554783.jpg""); width: 574px;"
1751412079-1057;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5305851;Chaussures Homme;Prix sur demande;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5305851_uploaded_image1_1746060014.jpg""); width: 407px;"
1751412082-1058;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Tapettes homme;https://sn.coinafrique.com/annonce/chaussures-homme/tapettes-homme-5351718;Chaussures Homme;20 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5351718_uploaded_image2_1748579763.jpeg""); width: 539px;"
1751412085-1059;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5351719;Chaussures Homme;22 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5351719_uploaded_image1_1748579858.jpg""); width: 539px;"
1751412089-1060;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5353013;Chaussures Homme;20 000 CFA;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/5353013_uploaded_image1_1748652906.jpg""); width: 502px;"
1751412092-1061;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Mocassins homme;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5353018;Chaussures Homme;Prix sur demande;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/5353018_uploaded_image1_1748653483.jpg""); width: 502px;"
1751412095-1062;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5307445;Chaussures Homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5307445_uploaded_image1_1746143357.jpg""); width: 484px;"
1751412099-1063;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5307453;Chaussures Homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5307453_uploaded_image1_1746143663.jpg""); width: 484px;"
1751412102-1064;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5307448;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5307448_uploaded_image1_1746143468.jpg""); width: 484px;"
1751412104-1065;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5307447;Chaussures Homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5307447_uploaded_image1_1746143406.jpg""); width: 484px;"
1751412111-1066;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures en cuirs pour homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuirs-pour-homme-5353808;Chaussures Homme;20 000 CFA;Keur Massar, Sénégal;"background-image: url(""https://images.coinafrique.com/5353808_uploaded_image2_1748715471.jpeg""); width: 566px;"
1751412116-1067;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5310593;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5310593_uploaded_image1_1746312078.jpg""); width: 484px;"
1751412119-1068;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5310609;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5310609_uploaded_image1_1746312679.jpg""); width: 484px;"
1751412122-1069;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures Nike;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5355700;Chaussures Homme;30 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5355700_uploaded_image1_1748826892.jpg""); width: 545px;"
1751412124-1070;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5310619;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5310619_uploaded_image1_1746312980.jpg""); width: 484px;"
1751412127-1071;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures Nike;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5355703;Chaussures Homme;20 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5355703_uploaded_image1_1748827191.jpg""); width: 545px;"
1751412131-1072;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5356684;Chaussures Homme;15 000 CFA;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5356684_uploaded_image1_1748876788.jpg""); width: 577px;"
1751412133-1073;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5357607;Chaussures Homme;8 500 CFA;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5357607_uploaded_image1_1748916131.jpg""); width: 577px;"
1751412145-1074;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5357608;Chaussures Homme;15 000 CFA;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5357608_uploaded_image3_1748916267.jpeg""); width: 577px;"
1751412150-1075;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures en cuir;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-5358106;Chaussures Homme;20 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5358106_uploaded_image2_1748946351.jpeg""); width: 373px;"
1751412152-1076;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures Tommy;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-tommy-5358420;Chaussures Homme;15 000 CFA;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5358420_uploaded_image1_1748953921.jpg""); width: 577px;"
1751412155-1077;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures hommes;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5358423;Chaussures Homme;14 000 CFA;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5358423_uploaded_image1_1748954041.jpg""); width: 577px;"
1751412158-1078;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5358670;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5358670_uploaded_image1_1748962573.jpg""); width: 646px;"
1751412162-1079;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures Hermes;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hermes-5359016;Chaussures Homme;14 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5359016_uploaded_image1_1748977243.jpg""); width: 543px;"
1751412165-1080;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5359020;Chaussures Homme;9 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5359020_uploaded_image1_1748977345.jpg""); width: 543px;"
1751412168-1081;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures en cuir;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-5359022;Chaussures Homme;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5359022_uploaded_image1_1748977431.jpg""); width: 543px;"
1751412171-1082;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme en cuir;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-en-cuir-5359026;Chaussures Homme;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5359026_uploaded_image1_1748977576.jpg""); width: 543px;"
1751412174-1083;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Sandales orthopédique;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-5313151;Chaussures Homme;10 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5313151_uploaded_image1_1746464604.jpg""); width: 484px;"
1751412177-1084;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Sabot orthopédique;https://sn.coinafrique.com/annonce/chaussures-homme/sabot-orthopedique-5313152;Chaussures Homme;12 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5313152_uploaded_image1_1746464722.jpg""); width: 433px;"
1751412180-1085;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5313318;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5313318_uploaded_image1_1746471196.jpg""); width: 484px;"
1751412183-1086;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Baskets Aire Force One;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-aire-force-one-5359383;Chaussures Homme;14 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5359383_uploaded_image1_1748994555.jpg""); width: 671px;"
1751412187-1087;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures Unisexe;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-unisexe-5359386;Chaussures Homme;14 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5359386_uploaded_image1_1748994671.jpg""); width: 541px;"
1751412189-1088;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Sandales homme;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5360021;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5360021_uploaded_image1_1749037309.jpg""); width: 646px;"
1751412193-1089;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360111;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5360111_uploaded_image1_1749039993.jpg""); width: 381px;"
1751412199-1090;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360164;Chaussures Homme;7 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5360164_uploaded_image2_1749041699.jpeg""); width: 543px;"
1751412202-1091;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Babouche / bonnet;https://sn.coinafrique.com/annonce/chaussures-homme/babouche-bonnet-5360403;Chaussures Homme;15 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5360403_uploaded_image1_1749049684.jpg""); width: 438px;"
1751412205-1092;https://sn.coinafrique.com/categorie/chaussures-homme?page=3;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5314898;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5314898_uploaded_image1_1746553752.jpg""); width: 484px;"
1751412211-1093;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5314910;Chaussures Homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5314910_uploaded_image1_1746554047.jpg""); width: 484px;"
1751412220-1094;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;Chaussures Wallabess;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabess-5314916;Chaussures Homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5314916_uploaded_image2_1746554149.jpeg""); width: 407px;"
1751412223-1095;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;Baskets Nike JA 1;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-ja-1-5362506;Chaussures Homme;20 000 CFA;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5362506_uploaded_image1_1749163263.jpg""); width: 609px;"
1751412225-1096;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;Sandales homme;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5362991;Chaussures Homme;20 000 CFA;Cambérène, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5362991_uploaded_image1_1749211384.jpg""); width: 671px;"
1751412228-1097;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;Sandales orthopédique;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-5318493;Chaussures Homme;17 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5318493_uploaded_image1_1746728698.jpg""); width: 433px;"
1751412231-1098;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5318675;Chaussures Homme;Prix sur demande;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5318675_uploaded_image1_1746735235.jpg""); width: 484px;"
1751412234-1099;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5364177;Chaussures Homme;Prix sur demande;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5364177_uploaded_image1_1749301086.jpg""); width: 508px;"
1751412237-1100;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5320628;Chaussures Homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5320628_uploaded_image1_1746829675.jpg""); width: 484px;"
1751412240-1101;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5320656;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5320656_uploaded_image1_1746830707.jpg""); width: 407px;"
1751412243-1102;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5320634;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5320634_uploaded_image1_1746829909.jpg""); width: 407px;"
1751412246-1103;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5320664;Chaussures Homme;Prix sur demande;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5320664_uploaded_image1_1746830837.jpg""); width: 484px;"
